,price,amount
406,2666.1096,186687.52344
407,2665.747,272015.0
408,2665.3746,108790.8
409,2666.2272,120118.97664000001
410,2665.6098,121100.28522
411,2665.1688,148857.83615999998
412,2664.228,132809.0472
413,2662.6698,157534.95681
414,2663.64,153009.81
415,2663.7478,145826.6015
416,2665.551,136576.84935
417,2665.6,148027.84
418,2668.9516,147832.68443999998
419,2669.2945999999997,100071.3098
420,2667.7167999999997,200699.41247999997
421,2667.7167999999997,255188.8892
422,2665.9724,139509.24754
423,2662.5521999999996,864136.7502899999
424,2664.3946,131993.56472999998
425,2663.9536000000003,215551.90272000004
426,2664.4632,130566.85332000001
427,2666.9818,210552.77029
428,2667.0994,108975.50426000002
429,2665.4726,167252.96591
430,2666.0312,139460.63616000002
431,2666.0312,121554.70008000001
432,2666.0409999999997,121459.93114999999
433,2665.6098,136000.5
434,2665.6196,311989.01402
435,2665.159,100169.18515
436,2665.845,341902.782
437,2664.6298,226931.29361000002
438,2665.453,108794.0
439,2664.6787999999997,332502.97116
440,2664.9433999999997,315105.08308
441,2664.6787999999997,144044.92256
442,2665.4236,452080.32094000006
443,2665.7078,178188.96588
444,2666.09,194028.7805
445,2667.2366,133318.28328
446,2667.9422,108106.1069
447,2667.9912,127791.3336
448,2668.54,107139.158
449,2668.5498000000002,136218.57525
450,2667.7167999999997,233561.32799999998
451,2668.9320000000002,170158.032
452,2665.992,118767.22320000001
453,2665.8058,115701.41214
454,2664.3946,124642.01065
455,2664.13,108742.71849999999
456,2664.1398000000004,104415.25059000001
457,2664.8356,124956.31666
458,2665.1002,445166.9155499999
459,2665.6,206442.56
460,2666.7367999999997,120139.21399999999
461,2666.7563999999998,209996.18178
462,2666.0704,149626.4
463,2664.228,203508.9588
464,2663.8066,103241.53294
465,2662.6698,485665.53750000003
466,2664.2574,149704.07958000002
467,2664.5808,290034.18216
468,2664.4436,126936.26816
469,2660.7098,122175.45000000001
470,2660.7,163000.455
471,2661.974,135815.0
472,2661.2586,543135.72456
473,2663.3264,183815.72215999998
474,2662.17,538231.0109999999
475,2662.5914,155419.26372
476,2663.444,101659.30900000001
477,2664.0809999999997,176924.88134999998
478,2664.3162,126848.63802000001
479,2664.3455999999996,108876.57983999998
480,2664.5416,200267.49044
481,2664.6298,241790.68326000002
482,2665.0609999999997,234625.98765
483,2665.6,230748.48
484,2665.8842,303687.73502
485,2666.09,273693.182
486,2665.8058,657806.62262
487,2666.2075999999997,162663.14918
488,2666.2958,106107.69
489,2666.972,228725.5058
490,2666.2958,177118.221
491,2665.8254,660216.14238
492,2664.1398000000004,935928.6228
493,2660.7098,112515.44442000001
494,2657.8482,128135.40414000001
495,2658.3088,547117.92688
496,2658.74,724919.026
497,2659.3574,419747.00203000003
498,2659.1222,135691.20712
499,2657.8776,107348.42172
500,2657.0544,109679.40984000002
501,2657.4562,116399.29324999999
502,2655.3394000000003,110193.87557
503,2656.3096,148883.44256
504,2657.3778,115202.75085
505,2657.2798000000003,119976.18297000001
506,2657.2209999999995,286592.13065
507,2657.9755999999998,147813.27778
508,2658.8674,156184.04158000002
509,2658.7498,180963.19302
510,2658.7498,271301.0
511,2658.5537999999997,123926.58642
512,2656.6133999999997,187849.67568000001
513,2653.6636000000003,119106.17052
514,2653.3205999999996,138917.57822999998
515,2654.2025999999996,264523.78953
516,2654.4378,135430.5
517,2654.428,135430.0
518,2652.174,195662.78370000003
519,2652.762,180374.2815
520,2650.9098000000004,164878.47453
521,2650.9098000000004,159755.18559
522,2651.145,120251.06775
523,2650.9098000000004,105592.77036000001
524,2651.5272,124283.5734
525,2651.1841999999997,245413.08763999998
526,2649.9298000000003,114504.00746
527,2653.1834,111828.97297999999
528,2653.5754,216626.52319
529,2654.4672,261874.02383999998
530,2654.6044,108207.63466000001
531,2653.6244,212625.71672000003
532,2654.9179999999997,135455.0
533,2654.4084,197626.12253999998
534,2654.3986,253337.96924
535,2654.4182,271985.77344
536,2654.8298,165404.02357000002
537,2654.967,122009.27940000001
538,2653.3401999999996,119879.53473
539,2654.3692,311934.42618
540,2650.1258,186487.73002000002
541,2648.5578,114790.65714
542,2644.3928,113606.35272
543,2643.2658,101771.12772
544,2644.6672,189800.74847999998
545,2645.9901999999997,101654.62349999999
546,2646.0,257083.19999999998
547,2646.0,198369.0
548,2645.3924,113427.94760000001
549,2644.3144,355587.43324
550,2645.2062,106453.35441
551,2645.1082,103553.28694
552,2642.7072,104602.6656
553,2643.942,112383.7224
554,2643.7655999999997,185031.21935999996
555,2645.0984,171286.31587999998
556,2644.6574,197051.26397000003
557,2646.0,365480.1
558,2645.9118,146275.72397999998
559,2645.9216,111439.198
560,2646.6663999999996,147378.80828
561,2646.7448,145052.41808
562,2646.9898000000003,101212.24672000001
563,2646.9898000000003,132600.68393000003
564,2647.1171999999997,296296.15002
565,2647.96,116861.5
566,2647.9796,206391.09568
567,2649.9788,117339.97963999999
568,2645.1278,162637.57216
569,2645.2944,106610.76288000001
570,2644.9416,206537.55192
571,2644.7259999999997,378792.23069999996
572,2644.8044,316634.36350000004
573,2643.8538,120341.21067
574,2644.187,107237.97175
575,2643.9714,287243.21124
576,2644.3046,159500.13624
577,2644.089,134692.0521
578,2644.3046,171048.73184
579,2642.9914,197121.31062999996
580,2643.4617999999996,101117.80867
581,2642.7072,108752.79456
582,2642.2563999999998,130859.09629999998
583,2642.3838,314055.40356
584,2642.3446,103760.55841
585,2641.1,165586.19
586,2639.7672,103449.2442
587,2640.8941999999997,105851.3512
588,2641.0117999999998,134785.92364999998
589,2641.1,162311.76499999998
590,2641.2274,102204.71986
591,2641.6194,138132.43485
592,2642.0604,100527.70224
593,2642.08,273584.68799999997
594,2641.6292,109659.95828
595,2640.5609999999997,388434.60644999996
596,2640.5609999999997,135520.05719999998
597,2642.08,144969.312
598,2643.0894000000003,257962.82841000005
599,2642.7954,135834.29009999998
600,2643.5009999999997,152797.05525
601,2644.4809999999998,133141.523
602,2645.4217999999996,108527.07964
603,2645.4512,177828.30944
604,2645.6472,164113.81524
605,2645.4806,204878.97512
606,2645.8236,149124.5577
607,2644.1771999999996,166186.53702
608,2646.0,276318.0
609,2646.98,274802.441
610,2647.4994,104284.46106
611,2647.5582,103314.20478
612,2647.9501999999998,115037.22425
613,2648.3617999999997,281939.73289
614,2649.6946,108150.8
615,2647.9698000000003,101990.06946000001
616,2649.4692,104548.59534
617,2649.92,219378.224
618,2650.4296,137814.22564
619,2650.9,355961.76999999996
620,2650.704,243058.7376
621,2650.7138,127372.20771
622,2650.0474,101726.66647
623,2650.4786,106906.24296
624,2649.9396,150281.31954
625,2651.88,182324.868
626,2651.8898000000004,105474.85778
627,2650.4786,111617.60390000002
628,2648.4401999999995,275413.45839
629,2648.4401999999995,190425.55286999996
630,2648.8909999999996,270295.0
631,2650.7824,125181.84640000001
632,2650.9,106119.85500000001
633,2651.4586,147986.56229000003
634,2651.8113999999996,216547.46010999999
635,2651.7624,339146.88156
636,2652.1641999999997,117233.77651000001
637,2652.5463999999997,111509.80264
638,2652.762,237303.0954
639,2652.8894,926296.9394600001
640,2651.5958,100292.55257
641,2652.86,118220.10399999999
642,2650.8412,103504.5291
643,2651.4683999999997,293793.52103999996
644,2650.5766,122710.87789999999
645,2648.9498000000003,282340.20654
646,2648.94,125432.715
647,2649.1164,843270.5168999999
648,2649.6259999999997,501917.5717
649,2649.6259999999997,111295.1068
650,2649.6259999999997,101110.2689
651,2649.8024,171190.75444000002
652,2649.8024,163246.755
653,2649.92,102946.68800000001
654,2649.92,276221.712
655,2649.724,104766.8424
656,2648.989,103483.5662
657,2648.5186000000003,100284.26499000001
658,2646.1862,116939.82852
659,2646.049,109487.0275
660,2643.1776,100087.42608
661,2642.1192,129418.00812
662,2643.2951999999996,143873.47884
663,2644.0596,117393.54822000001
664,2644.4417999999996,123252.57516
665,2644.9514,109495.5901
666,2644.9612,160003.95896
667,2644.9709999999995,347044.48575
668,2643.893,155040.0438
669,2644.5496,303869.54312
670,2644.6574,209397.49622
671,2644.7455999999997,109999.82719999999
672,2643.697,119748.6835
673,2643.0698,467041.2217
674,2643.1187999999997,148807.58844
675,2644.7455999999997,120856.77776
676,2644.7455999999997,308112.8624
677,2645.3336,134995.69252
678,2645.9509999999996,135318.79405
679,2646.0,474749.1
680,2647.5679999999998,128244.95199999999
681,2647.029,134460.97005
682,2646.9408,324552.75552
683,2647.1466,148315.84236
684,2643.9518,103432.47357999999
685,2643.9616,432166.3152
686,2644.7358,142745.56674
687,2644.7063999999996,103664.39483999998
688,2644.677,158583.46860000002
689,2644.3340000000003,134928.4915
690,2643.3246,186675.35943
691,2643.5206,135949.79053
692,2642.129,129248.637
693,2646.1666,139442.17914000002
694,2646.5879999999997,100897.1166
695,2646.1666,224940.36202
696,2647.764,174728.10780000003
697,2649.4594,144246.84315
698,2648.4401999999995,242964.66095999998
699,2647.7248,101994.14176
700,2646.9898000000003,208323.49928000002
701,2647.2740000000003,119348.83660000001
702,2647.7248,165131.5712
703,2647.9698000000003,108999.08340000002
704,2648.1364,153551.3785
705,2648.3324000000002,161732.03824
706,2648.9988,101559.37032
707,2648.1755999999996,160276.77486
708,2649.2144000000003,128749.11656000001
709,2649.4692,312980.71518
710,2648.9498000000003,254888.43698000003
711,2648.9498000000003,126257.59710000001
712,2650.9,131541.445
713,2651.145,101476.63275
714,2651.4390000000003,269621.58525
715,2649.9396,135371.35326
716,2650.5178,101785.29274
717,2650.508,153661.849
718,2651.4488,168829.64956000002
719,2651.7918,402590.70162
720,2651.9094,135301.5
721,2652.86,352811.431
722,2653.0462,110691.58472
723,2648.8322,175544.59683
724,2649.0282,207337.81536
725,2650.7236000000003,155032.16794
726,2653.252,152843.5596
727,2653.3401999999996,135453.01721
728,2653.5362,104706.3723
729,2653.9379999999996,110639.42549999998
730,2654.4182,111718.50314000002
731,2654.9474,128363.99766
732,2654.4867999999997,181038.70842
733,2654.5946,174972.99815
734,2654.428,263679.5014
735,2654.9278,129587.56774000001
736,2654.7122,114745.87151
737,2654.9375999999997,202942.88832
738,2654.6632,255828.26728
739,2654.2907999999998,202546.76418
740,2655.7999999999997,299501.07
741,2656.29,184828.995
742,2655.6138,169528.42341
743,2655.6236,201651.25530000002
744,2655.2904,1115343.8946
745,2654.5848,128018.70636000001
746,2651.5958,159834.40683
747,2651.4586,230739.12631000002
748,2651.684,318172.3162
749,2651.7134,257773.60078
750,2652.321,242243.51369999998
751,2652.5267999999996,101930.10893999999
752,2650.6354,141213.9533
753,2650.6354,179918.6396
754,2651.3606,639616.3955199999
755,2652.7718,141915.17057
756,2651.8113999999996,312028.90609
757,2650.6256,135257.63775999998
758,2650.3021999999996,249999.22037999996
759,2648.8125999999997,133146.07907
760,2648.6852,107923.11093999998
761,2649.3516,238049.64810000002
762,2650.4883999999997,113900.68211999998
763,2650.8313999999996,101927.17226
764,2649.3516,109201.94748
765,2648.5578,373279.08798
766,2649.185,109495.14125
767,2649.332,102864.37
768,2649.1164,216254.4
769,2650.9,1233415.08
770,2653.84,129095.776
771,2653.84,112539.064
772,2654.0066,144104.43387
773,2652.7718,143192.83208999998
774,2653.84,154120.40399999998
775,2653.4872,104168.32608
776,2654.82,268846.57800000004
777,2654.82,138427.191
778,2654.8102,171300.27365999998
779,2655.653,118699.55954999999
780,2655.8294,100788.72573000002
781,2652.4483999999998,140633.8968
782,2651.5467999999996,111705.87875999999
783,2651.9486,154097.15615000002
784,2652.3014,201377.33701
785,2652.1641999999997,271438.18071
786,2649.4692,236043.37386
787,2650.165,268129.09174999996
788,2650.1846,132601.17518
789,2650.4590000000003,404508.72530000005
790,2650.8412,188485.62908
791,2651.2724,120511.1521
792,2651.0175999999997,102394.20223999998
793,2648.6754,261040.47432
794,2648.9008,153225.39648
795,2649.4594,182217.92200000002
796,2648.9988,100659.25133999999
797,2646.0098000000003,170592.03182000003
798,2646.0098000000003,105181.58956000002
799,2643.403,145403.3491
800,2642.2858,157469.44884
